0	1	2	3	4	5
(0, 4, 8)	0.9924080369611343	0.9848427515869098	1.680930925209372	1.1912112816840406	10.129066440701052
(0, 4, 9)	0.9920715603411453	0.9839508740651531	1.7375505207918334	1.2068391598307606	10.142066928982302
(0, 5, 6)	0.9928748763731513	0.9857827269704124	1.631370922394239	1.1429889199218763	9.560240885905074
(0, 5, 7)	0.9920471830994667	0.9841520939832241	1.7220958312320112	1.1974647568359416	9.789187328559052
(0, 5, 8)	0.992334665302782	0.9845657407703211	1.6979761272292362	1.162128913031708	10.212127824598554
(0, 5, 9)	0.9919983975070163	0.984053734173208	1.7334001999876147	1.2126711714572522	9.648668629340307
(0, 6, 7)	0.9928490159043836	0.9857306423719846	1.635153155590662	1.1973773051757775	9.80008557031249
(0, 6, 8)	0.9927120593760137	0.9854161787529226	1.6520186462256572	1.1611988843858114	10.086379681260809
(0, 6, 9)	0.9924384690669403	0.9848567110497368	1.687027460100464	1.152497311550551	10.008062732557548
(0, 7, 8)	0.9922298113154854	0.9844799114388041	1.7034465022396965	1.2266779524468205	9.889629679036531
(0, 7, 9)	0.9919547624450166	0.9838970965096105	1.7351880020337243	1.2431395729709322	9.84306082611765
(0, 8, 9)	0.9917451037233853	0.9835490932941199	1.7627136243134456	1.2372230779350915	9.858444187283084
(1, 2, 3)	0.993723855242876	0.9874282605551836	1.5511569929569855	1.1274682572157673	8.6832805262043
(1, 2, 4)	0.9936978699890708	0.9873934788932953	1.5472069442641312	1.1216120778808616	8.830637656087319
(1, 2, 5)	0.9932520595381484	0.9864871824737197	1.6050084439766643	1.1914347749565728	9.195546497504381
(1, 2, 6)	0.9938101592196089	0.9876541856114501	1.5433663889028668	1.0798471359456059	8.735684893419005
(1, 2, 7)	0.9932304118292774	0.9864651441393764	1.6049696679711831	1.1878303962727834	8.728168881835927
(1, 2, 8)	0.9935246424496351	0.9869575148498488	1.584805518794934	1.1608928665093146	9.290155750922338
(1, 2, 9)	0.9931004620152349	0.9862157071639598	1.6134537795379176	1.1656233582627564	9.61396535753034
(1, 3, 4)	0.993297969346235	0.9863177222359889	1.5915221024646606	1.1187388020019498	9.013971668891088
(1, 3, 5)	0.9929693970184341	0.9858754851246313	1.6075099077116772	1.1360680914442725	9.33220137391497
(1, 3, 6)	0.9934490398603903	0.9867859889682872	1.5684550219221967	1.1198360775824874	9.100845567274348
(1, 3, 7)	0.9929116784576223	0.9856141095689396	1.6212262543907	1.1478357930365881	9.273785912163603
(1, 3, 8)	0.9930064044805841	0.9859602941158199	1.6165266147789372	1.1693725966979978	9.705225185546865
(1, 3, 9)	0.9926571084327726	0.9850625140900109	1.6642381175297105	1.2270965582411506	9.64652799468314
(1, 4, 5)	0.9928998101811972	0.9858039500155522	1.61780591835551	1.1656067614108618	9.36481700580515
(1, 4, 6)	0.9934262489811921	0.9867599572838992	1.5584384976137236	1.0713217403157245	8.977203644070187
(1, 4, 7)	0.9927850796600399	0.9854394531462219	1.6250706649105158	1.1644054562174837	9.4272361019151
(1, 4, 8)	0.9930007872185264	0.9860314894280067	1.6065149941420516	1.1283499445597673	9.421388820800772
(1, 4, 9)	0.9925666385821996	0.9849141811950374	1.6659930121631275	1.2000761636420592	9.760339757975188
(1, 5, 6)	0.9930891867204223	0.9861898605295152	1.592229612072737	1.107680381171356	9.437025440077079
(1, 5, 7)	0.9921031040757197	0.9841683811340742	1.7004511824612776	1.2202666913249018	9.66240139404296
(1, 5, 8)	0.9927118919098659	0.9852748488317223	1.6436953147450903	1.1769754619140613	9.595976475043443
(1, 5, 9)	0.9922742560563931	0.9845374175259313	1.695130022178669	1.2250167506103509	9.55170665424265
(1, 6, 7)	0.9930364399022208	0.9860295618380975	1.5971952257054396	1.1662589995117187	9.49485989013671
(1, 6, 8)	0.9932157753249548	0.9864079165606137	1.588561124924707	1.1045991044108376	9.41889415424265
(1, 6, 9)	0.9928439976948411	0.9856230225885911	1.6308200560484307	1.1916275049370455	9.51573408875872
(1, 7, 8)	0.9925819208004423	0.9850808086632574	1.662902030015706	1.1774235354546292	9.502413896809955
(1, 7, 9)	0.9922041496169584	0.9842725646689493	1.6934365995756788	1.225242887695316	9.85331753567175
(1, 8, 9)	0.992311941848653	0.9846173786320488	1.683934159192204	1.1740084273003362	9.7501319472114
(2, 3, 4)	0.993459092737884	0.9869292426880284	1.5833426610269754	1.1719755900607751	9.241674367512871
(2, 3, 5)	0.9932573037235717	0.9864959819597393	1.6040079726417158	1.1422988138291714	9.10191705007604
(2, 3, 6)	0.9935630226773289	0.9871620848719806	1.5766784405263436	1.135492203287697	9.494611107476103
(2, 3, 7)	0.9933016462061186	0.9866288192744815	1.6008419426215117	1.1704688104247971	9.284123072536985
(2, 3, 8)	0.9931273274034165	0.9861463621894848	1.630082676035719	1.1365109145779044	9.676151590657625
(2, 3, 9)	0.9929112898715902	0.9858629182659053	1.64761497140554	1.1780210278659506	9.021325434434637
(2, 4, 5)	0.9932137491527	0.9864184053886205	1.6152225071233328	1.1529440884060165	8.945411358506902
(2, 4, 6)	0.993565680360067	0.987130013144143	1.579218281987174	1.1438021728379546	9.00595715234374
(2, 4, 7)	0.993202687862052	0.9864481228932273	1.61557515507687	1.2119232690429698	9.209657213975646
(2, 4, 8)	0.9931463085355502	0.9862115154352961	1.631919598217403	1.1625829441325202	9.764076206326052
(2, 4, 9)	0.9928480569963858	0.985708540912066	1.6644489992453224	1.1901401071370117	8.96372082421874
(2, 5, 6)	0.993354293345229	0.9865688933106578	1.6096446698748816	1.1817358486192049	9.182107663628429
(2, 5, 7)	0.992652217915475	0.9851860263528555	1.683062556666621	1.1903952941081002	9.203798032280773
(2, 5, 8)	0.9929800513124648	0.9854638502538047	1.665882906068457	1.1932263030869734	9.56681669715718
(2, 5, 9)	0.9926792196248237	0.9853407527324781	1.685308954708672	1.218079879964158	9.304676330837765
(2, 6, 7)	0.9934018082838808	0.9868028100010506	1.599270817623841	1.196961954935741	9.12142967371966
(2, 6, 8)	0.9933137175049529	0.9863525214714542	1.6312942401523087	1.1983796219889626	10.09546487923184
(2, 6, 9)	0.9930736246195697	0.9861819602178912	1.6421062757081542	1.1659453090277907	9.345761631781713
(2, 7, 8)	0.9929511522626401	0.9856640245548606	1.6667332246585727	1.248948472005175	9.467823343587312
(2, 7, 9)	0.9927127433593153	0.9854701145447781	1.676319081465802	1.2263806152343761	9.357846592719213
(2, 8, 9)	0.9925495865992714	0.9849862904118207	1.7107674376471775	1.2091171707085238	9.349659281087312
(3, 4, 5)	0.9928674628339647	0.9857628966209199	1.6258216626900446	1.1750700406358163	8.985723008680594
(3, 4, 6)	0.9931360419511703	0.9862180039814457	1.6006295152730583	1.157558122694276	9.523654131184955
(3, 4, 7)	0.992819981898142	0.9855532787351774	1.6365564582517982	1.1504728938801776	9.489675891737235
(3, 4, 8)	0.9925585554519015	0.9851704835015056	1.662685562501596	1.1321173933308604	9.688450405761714
(3, 4, 9)	0.9923358606740058	0.9845115397340897	1.7084205769433625	1.1708793102213875	9.551730303059955
(3, 5, 6)	0.9930459846432496	0.9861209445155728	1.6018777087751082	1.0752387078857346	9.131182086805595
(3, 5, 7)	0.9923823244131048	0.9847552419793243	1.6756983984238019	1.175499865180143	9.468444963270429
(3, 5, 8)	0.9925155749711425	0.9848868788173087	1.671324510991323	1.0854240925021799	9.773107898573173
(3, 5, 9)	0.9922920008643482	0.9846078109002484	1.6963592479567087	1.22277256587725	9.62559737000872
(3, 6, 7)	0.993059394849499	0.9861155201586501	1.6011219779563683	1.1923133096787808	9.878692208333206
(3, 6, 8)	0.9927667817487331	0.9855190466909759	1.6472987114176803	1.1271904567870976	9.862441990017459
(3, 6, 9)	0.9926037862567437	0.9851925125214359	1.6652550096162182	1.1546821600477912	9.43130906136075
(3, 7, 8)	0.9924490470066747	0.9848477170958436	1.6749797224843037	1.191691685085722	9.904241931776298
(3, 7, 9)	0.9922896986089633	0.9844978327156012	1.7023097611096425	1.2328510882771493	9.78563750059675
(3, 8, 9)	0.9919194407908865	0.9838678217943911	1.7356967625075794	1.2200389489203687	9.637639943684746
(4, 5, 6)	0.9930051303856117	0.9860521191749211	1.6098178315640472	1.1271932628037717	9.098583536458406
(4, 5, 7)	0.9922406674950504	0.9845377943303733	1.6940385757675351	1.1851417200927727	9.336393632920974
(4, 5, 8)	0.992492059441795	0.9849152822256952	1.670397497125298	1.1973078596191442	9.455245648057684
(4, 5, 9)	0.9921848550871171	0.9844166821819264	1.7148169256631678	1.2077985376247682	9.51140621975378
(4, 6, 7)	0.9929626868176342	0.9859435770635382	1.6081343179258631	1.1606725043945545	9.594499957899345
(4, 6, 8)	0.9927896212573492	0.9855929526563209	1.639235865751358	1.1192984062215139	9.745861368489656
(4, 6, 9)	0.9925434340586744	0.9850468921610562	1.6760945689046267	1.2005244868164056	9.691513034939334
(4, 7, 8)	0.9923709897704349	0.9847729986190018	1.6825488543746285	1.22892171674264	10.106547079915444
(4, 7, 9)	0.9921251911466437	0.9842035900326962	1.7184828857000347	1.2331364561631517	9.791445456380288
(4, 8, 9)	0.9918775554730302	0.9838194283538451	1.748106562974505	1.2201839074164624	9.39572522656249
(5, 6, 7)	0.9925179587503679	0.9850176836353725	1.6621453080682982	1.1920308535698574	9.421867509657147
(5, 6, 8)	0.9927329855515311	0.9851814923043325	1.6630785825998364	1.163863430853965	9.610771318250897
(5, 6, 9)	0.9924860321347746	0.9850153031000862	1.6801489935949494	1.202415424519824	9.465272924479095
(5, 7, 8)	0.9919783623458903	0.9836605590056543	1.742854946748409	1.1842727243245115	9.559879577908077
(5, 7, 9)	0.9917230727662415	0.983471025131741	1.7585140537505277	1.2604361289062496	9.485495116210927
(5, 8, 9)	0.9918681619978581	0.9836012902327068	1.7539482793148544	1.221148259528288	9.96293915961374
(6, 7, 8)	0.9926727173400115	0.9852434014858403	1.6600951875639094	1.190540252604194	9.877900622178771
(6, 7, 9)	0.9924888832319123	0.9850064060692053	1.673518002648125	1.2322600032551776	9.861547839979423
(6, 8, 9)	0.9922073931693755	0.9844085627724166	1.717243065686214	1.1159597141520514	9.407882663845584
(7, 8, 9)	0.9917901648049956	0.9835586524347514	1.7588201011195157	1.2270247142741226	9.88699719921874
(0, 1, 2, 3)	0.9934354082824225	0.9868595905711016	1.5742143862756244	1.096098961371549	9.207826635416595
(0, 1, 2, 4)	0.9933596376841296	0.9866739967951309	1.575946025654213	1.1256308036824514	9.042484677734365
(0, 1, 2, 5)	0.9933421658666072	0.9867238267554416	1.579331443042749	1.1182530212402355	9.041415951443227
(0, 1, 2, 6)	0.9934947473945884	0.9870172444755536	1.5723208461127778	1.0961687910156286	9.391794225748626
(0, 1, 2, 7)	0.9932777148772701	0.9865943526082717	1.5892813701305277	1.0935039102375974	9.07468093386511
(0, 1, 2, 8)	0.9931613218626909	0.9863500252033219	1.602120339121948	1.1805851776936578	9.702025291883729
(0, 1, 2, 9)	0.992877661657609	0.9857572183701286	1.6308835056371211	1.1238913568115159	9.564219626410619
(0, 1, 3, 4)	0.993065237021258	0.985892926327516	1.621348810843089	1.1299350137532258	9.46052013080515
(0, 1, 3, 5)	0.9930748758260228	0.9861125852148296	1.5916970261701118	1.0572871531304173	9.257936672363272
(0, 1, 3, 6)	0.9931328627270186	0.9861971553354301	1.588096141710709	1.123461177625913	9.41246260438372
(0, 1, 3, 7)	0.993016414082146	0.9859077452669314	1.5946380462101786	1.1200700544433602	9.656910548122923
(0, 1, 3, 8)	0.9928381117942866	0.9857017906482131	1.6124565649434122	1.1430790280219405	9.43941243804251
(0, 1, 3, 9)	0.9923700084121169	0.9845246917872038	1.6740207570808745	1.146911267822265	9.635899876410619
(0, 1, 4, 5)	0.9930401452075254	0.9860240764903909	1.6007078862747133	1.108435234727601	9.045061306152334
(0, 1, 4, 6)	0.993308000060881	0.9864970825320875	1.5772934181343632	1.1197653432074866	9.19044903591589
(0, 1, 4, 7)	0.9928894768780603	0.9856725310991759	1.6108201289026338	1.1018370918782097	9.462748251790444
(0, 1, 4, 8)	0.9929773457489269	0.9859607526758044	1.608356962001856	1.115744528103285	9.173555568847647
(0, 1, 4, 9)	0.992386641475252	0.9845601042325299	1.6849924717355385	1.1565366519639326	9.499705466254369
(0, 1, 5, 6)	0.9930879753491699	0.9862107205766485	1.5930293921260277	1.1060778537190394	9.56215206049265
(0, 1, 5, 7)	0.9924724383434053	0.9849783534209575	1.6537077506193771	1.1451615756157558	9.354311184082022
(0, 1, 5, 8)	0.992741347926633	0.9855177590877039	1.6300127426019355	1.1627168855251604	9.711145260742185
(0, 1, 5, 9)	0.9924738372084092	0.9849304146144907	1.681001445793632	1.17152740823024	9.434036853624093
(0, 1, 6, 7)	0.9928961937880632	0.9857839680470784	1.6025719336643536	1.0746147488471358	9.762217673285619
(0, 1, 6, 8)	0.9930697265661754	0.9861858349537371	1.5862970822390825	1.1103645186089253	9.871128357204952
(0, 1, 6, 9)	0.9925183365330436	0.984968297824757	1.663746836306904	1.15690445225691	9.815870035698765
(0, 1, 7, 8)	0.9925656221868036	0.9851707714488833	1.6436683549674556	1.1481537114800133	9.482813076171865
(0, 1, 7, 9)	0.9923668101286155	0.9846470988461772	1.683024328261844	1.174709325764944	9.538701390082494
(0, 1, 8, 9)	0.9921978574644541	0.9844418255958438	1.6937610081694552	1.1904892911240879	9.898572672417515
(0, 2, 3, 4)	0.9932369626091857	0.9864041399309915	1.6146533892289707	1.169216697672553	9.207826635416595
(0, 2, 3, 5)	0.9933777467861575	0.986794579964687	1.590985044994286	1.1350569499240564	9.224481922797338
(0, 2, 3, 6)	0.993450744947418	0.9869278913473418	1.588801023611589	1.1777522967123062	9.223253928059975
(0, 2, 3, 7)	0.9931662724337816	0.9863624477286411	1.6058770881196411	1.188069622667058	9.515201843533077
(0, 2, 3, 8)	0.9930444664615338	0.9861157725668244	1.6280996099994933	1.1753740832248383	9.45649959602872
(0, 2, 3, 9)	0.9928789437302661	0.9857533979212819	1.6423209717707856	1.1582571041666938	9.244466954427153
(0, 2, 4, 5)	0.9929591233601573	0.985915896290998	1.6213408224938197	1.1655561420898444	9.279850321126375
(0, 2, 4, 6)	0.9932902944666238	0.9865434634055168	1.6163489109358666	1.1269468788384103	9.399245892198309
(0, 2, 4, 7)	0.9928594979436876	0.9856987311262212	1.6330418850074484	1.1878023751899107	9.390141138943235
(0, 2, 4, 8)	0.992996192916353	0.9859945807267264	1.6338641534038865	1.156425664184571	9.92935559765624
(0, 2, 4, 9)	0.9925733921860433	0.9850748710324373	1.6712159725180398	1.149482412977477	9.235503337076949
(0, 2, 5, 6)	0.9933843142886272	0.9867534876953804	1.5996689051658497	1.1504038721652563	9.297693930501381
(0, 2, 5, 7)	0.9928826659584532	0.9857881646217629	1.6518831231924624	1.1524322556152384	9.515201843533077
(0, 2, 5, 8)	0.9929322371960422	0.9857862735147199	1.6382777610300476	1.1629251203342132	9.748647083441881
(0, 2, 5, 9)	0.9927321236049751	0.9854996944752626	1.6639176215414895	1.2172704159071657	9.274811389756906
(0, 2, 6, 7)	0.99321814256361	0.986460843588004	1.6099004419401886	1.1787574636501645	9.470775879177609
(0, 2, 6, 8)	0.9931857043778197	0.9863143044334195	1.6279889828272802	1.1693116356879543	9.436130798611202
(0, 2, 6, 9)	0.9930417678505861	0.986096975515266	1.6377055298147767	1.2007350459526691	9.391794225748626
(0, 2, 7, 8)	0.9927487104525272	0.9854773897946991	1.6630204671910278	1.1960932454697897	10.04078914680997
(0, 2, 7, 9)	0.9926778336894341	0.9853875363579684	1.667246654459718	1.1942017395833062	9.373165445638094
(0, 2, 8, 9)	0.9924930016656349	0.9850076660047623	1.6880370263260351	1.1810745674153615	9.829831590223563
(0, 3, 4, 5)	0.9928739371132086	0.985701063528226	1.6378983697274088	1.123788159044011	9.470579979383729
(0, 3, 4, 6)	0.9930380400271549	0.9859952530357321	1.620177696607414	1.164168872790527	9.642856872829952
(0, 3, 4, 7)	0.9928777709115512	0.985598492893226	1.6476572722206917	1.1515840150553665	9.721931732449093
(0, 3, 4, 8)	0.9926730944253399	0.9853691232564423	1.6469548519430819	1.1657357914225592	10.053762608724028
(0, 3, 4, 9)	0.9923646738082162	0.9845199676504582	1.6999303741419884	1.1230197493625163	9.582582668457022
(0, 3, 5, 6)	0.9930614437407248	0.9861455215520611	1.6004559665167677	1.1305998575032206	9.349068286729562
(0, 3, 5, 7)	0.9926274605502072	0.9852912850562958	1.6558272854288445	1.140175531521269	9.694272854736326
(0, 3, 5, 8)	0.9926908743445768	0.9854158042246541	1.6392780113380798	1.127688223985416	9.711145260742185
(0, 3, 5, 9)	0.9924649178261404	0.9849225064710704	1.6847492583817478	1.2084513658854519	9.56946025531687
(0, 3, 6, 7)	0.9930326698744918	0.9860574273896356	1.597222122551263	1.0993070071343105	9.988817892903725
(0, 3, 6, 8)	0.9928614436416993	0.9857730363137881	1.6272532207673474	1.1401665380045927	9.743135822157157
(0, 3, 6, 9)	0.9925508342133147	0.9850695369106953	1.6702484224418628	1.1458593060302746	9.750709115071487
(0, 3, 7, 8)	0.9924834941511299	0.9850164723429292	1.6640696872359708	1.1581454309081956	9.83703060546874
(0, 3, 7, 9)	0.9922843232092865	0.9844834541496081	1.6896016759147645	1.1757431036513069	9.89184017578124
(0, 3, 8, 9)	0.9921512797331388	0.9843512265396762	1.7140917590171063	1.1995443559841448	9.718279225043432
(0, 4, 5, 6)	0.9930008329114499	0.9859890981478165	1.6101564404499944	1.1249318851182295	9.628830186414973
(0, 4, 5, 7)	0.9923643825567365	0.9847619334359577	1.6797489214441517	1.1639414448920569	9.49565334716796
(0, 4, 5, 8)	0.9925672540181516	0.9851675008127441	1.6528145287887712	1.1855777604166917	9.907247716145903
(0, 4, 5, 9)	0.9922721724708655	0.9844787893672057	1.6989743654671245	1.189107422519271	9.837658533962767
(0, 4, 6, 7)	0.9928541154784306	0.9856481927897837	1.6221005520051668	1.120239937717031	9.729830128363744
(0, 4, 6, 8)	0.9928613018819958	0.9857501721449714	1.6208315326928122	1.1478923349202148	9.992281329969657
(0, 4, 6, 9)	0.9925201384219041	0.9849229430964335	1.6744159017194604	1.1532583911539085	9.680058811957494
(0, 4, 7, 8)	0.992461357481437	0.9849683949858226	1.6798518669553795	1.1960932454697897	9.954959845703115
(0, 4, 7, 9)	0.9921222886116099	0.9841338023246444	1.7060559524855972	1.1723205225830071	9.763161081705846
(0, 4, 8, 9)	0.9920552574594274	0.9841450851998887	1.7206504524456474	1.2096162579684897	9.788879367947146
(0, 5, 6, 7)	0.9927099797018321	0.9854728661208574	1.6529075838898872	1.163476806288024	9.127287743055604
(0, 5, 6, 8)	0.9928535575465738	0.985686582472839	1.633109988801046	1.1700600246581914	9.561889324815496
(0, 5, 6, 9)	0.9925553013164536	0.9851425770720146	1.6708705185488695	1.1982417587077165	9.48524884060339
(0, 5, 7, 8)	0.9921765871145082	0.9843670223210921	1.7279581312033387	1.2049823388129468	9.82753721299909
(0, 5, 7, 9)	0.9921042989240414	0.9842630525667309	1.7114073881516223	1.1826375894368155	9.392318955946223
(0, 5, 8, 9)	0.9918378668005636	0.9837228634261262	1.737066101762797	1.2054885109592135	10.271778381619015
(0, 6, 7, 8)	0.9925550480159573	0.9851293166180759	1.6569589441538983	1.1945070103895858	9.95444104687499
(0, 6, 7, 9)	0.9923659468888365	0.9847216126441686	1.6819161159590716	1.1870170916340825	10.026932361436593
(0, 6, 8, 9)	0.992280363023368	0.9846135055119029	1.694304521721373	1.1598474275173487	10.239604926269521
(0, 7, 8, 9)	0.9919468709373626	0.9839582497993528	1.7367529352073496	1.2425728825141178	10.51370681277136
(1, 2, 3, 4)	0.9935157834940755	0.9870194049470038	1.567689399579079	1.1045340346679708	9.143858325819266
